,geoid,name,median_age,white_pct,median_income,college_degree_pct,unemploy_pct,latitude,longitude
3612,511770201132,"Block Group 2, Census Tract 201.13, Spotsylvania County, Virginia",46.8,68.16249409541804,137813.0,20.56338028169014,2.427637721755369,38.266011,-77.609021
3613,511770201133,"Block Group 3, Census Tract 201.13, Spotsylvania County, Virginia",28.4,62.86672254819782,113819.0,16.1698956780924,7.929515418502203,38.278463,-77.612244
3614,511770201141,"Block Group 1, Census Tract 201.14, Spotsylvania County, Virginia",35.0,58.31540116815247,124118.0,27.585315408479833,4.45775116433799,38.27035,-77.57154
3615,511770201142,"Block Group 2, Census Tract 201.14, Spotsylvania County, Virginia",31.9,64.91035492133187,67981.0,19.281232173417,6.654512306289881,38.258872,-77.575421
3616,511770202011,"Block Group 1, Census Tract 202.01, Spotsylvania County, Virginia",36.4,65.40676745860331,92486.0,20.921198668146506,0.8135168961201502,38.242152,-77.426641
3617,511770202012,"Block Group 2, Census Tract 202.01, Spotsylvania County, Virginia",35.9,85.25641025641025,111420.0,30.451127819548873,1.5138772077375946,38.270796,-77.438606
3618,511770202013,"Block Group 3, Census Tract 202.01, Spotsylvania County, Virginia",35.9,69.72411322106773,80521.0,15.05511022044088,8.464939987365762,38.245715,-77.406541
3619,511770202021,"Block Group 1, Census Tract 202.02, Spotsylvania County, Virginia",44.2,54.12979351032449,36153.0,4.573170731707317,2.556818181818182,38.268613,-77.490266
3620,511770202022,"Block Group 2, Census Tract 202.02, Spotsylvania County, Virginia",40.1,58.578856152513005,74167.0,23.82198952879581,5.571847507331378,38.262752,-77.470465
3621,511770202023,"Block Group 3, Census Tract 202.02, Spotsylvania County, Virginia",46.5,67.61972837741243,108781.0,24.081055607917058,0.0,38.265188,-77.483083
3622,511770202024,"Block Group 4, Census Tract 202.02, Spotsylvania County, Virginia",45.9,51.20048019207684,82292.0,19.52998379254457,10.984848484848484,38.257135,-77.486477
3623,511770202031,"Block Group 1, Census Tract 202.03, Spotsylvania County, Virginia",34.7,77.95465508924264,147432.0,29.897285399853263,6.984667802385008,38.243056,-77.4588
3624,511770202032,"Block Group 2, Census Tract 202.03, Spotsylvania County, Virginia",36.9,38.90400310921104,107714.0,25.453545904343045,5.345345345345345,38.230451,-77.463709
3625,511770202041,"Block Group 1, Census Tract 202.04, Spotsylvania County, Virginia",37.9,82.09269662921348,161004.0,36.36826042726348,3.3285094066570187,38.243742,-77.487127
3626,511770202042,"Block Group 2, Census Tract 202.04, Spotsylvania County, Virginia",53.2,82.13751868460389,117109.0,32.43967828418231,0.0,38.232776,-77.480037
3627,511770202043,"Block Group 3, Census Tract 202.04, Spotsylvania County, Virginia",43.7,55.650580329871715,56573.0,14.981447124304268,6.1368209255533195,38.228604,-77.491627
3628,511770202061,"Block Group 1, Census Tract 202.06, Spotsylvania County, Virginia",46.8,74.42231075697211,105100.0,15.979381443298967,16.063675832127352,38.192071,-77.457496
3629,511770202062,"Block Group 2, Census Tract 202.06, Spotsylvania County, Virginia",36.7,72.26448215330603,104250.0,22.947080291970803,12.847222222222221,38.220374,-77.464323
3630,511770202063,"Block Group 3, Census Tract 202.06, Spotsylvania County, Virginia",27.9,67.16981132075472,78583.0,33.22337417530631,9.99057492931197,38.220686,-77.494088
3631,511770202071,"Block Group 1, Census Tract 202.07, Spotsylvania County, Virginia",21.5,72.29190421892817,86458.0,23.533083645443195,8.38709677419355,38.200004,-77.486887
3632,511770203041,"Block Group 1, Census Tract 203.04, Spotsylvania County, Virginia",34.2,73.23661830915458,71442.0,19.172932330827066,0.9803921568627451,38.262581,-77.519699
3633,511770203042,"Block Group 2, Census Tract 203.04, Spotsylvania County, Virginia",35.0,75.12613521695258,93021.0,17.61904761904762,4.162633107454018,38.252256,-77.522065
3634,511770203043,"Block Group 3, Census Tract 203.04, Spotsylvania County, Virginia",49.2,42.84395198522623,61746.0,17.17514124293785,2.103559870550162,38.265116,-77.536248
3635,511770203051,"Block Group 1, Census Tract 203.05, Spotsylvania County, Virginia",31.5,70.2020202020202,61518.0,21.619217081850532,7.504873294346978,38.24172,-77.519789
