,geoid,name,median_age,white_pct,total_pop,median_income,college_degree_pct,unemploy_pct
810,1500000US510411009241,"Block Group 1, Census Tract 1009.24, Chesterfield County, Virginia",36.7,73.07839388145315,2615,89107.0,35.23344191096634,3.831705484598046
811,1500000US510411009242,"Block Group 2, Census Tract 1009.24, Chesterfield County, Virginia",51.1,92.72076372315036,2514,195982.0,43.256578947368425,3.3707865168539324
812,1500000US510411009261,"Block Group 1, Census Tract 1009.26, Chesterfield County, Virginia",48.2,97.60981912144703,1548,,40.49265341400173,3.129657228017884
813,1500000US510411009262,"Block Group 2, Census Tract 1009.26, Chesterfield County, Virginia",44.3,81.2566560170394,1878,,44.34389140271493,1.3641133263378804
814,1500000US510411009263,"Block Group 3, Census Tract 1009.26, Chesterfield County, Virginia",46.9,79.31665649786454,1639,176695.0,40.57301293900185,1.3872832369942196
815,1500000US510411009264,"Block Group 4, Census Tract 1009.26, Chesterfield County, Virginia",60.3,88.08539944903582,1452,,39.03225806451613,0.0
816,1500000US510411009281,"Block Group 1, Census Tract 1009.28, Chesterfield County, Virginia",32.6,60.64654020838899,3743,111793.0,29.046610169491526,4.260915307732772
817,1500000US510411009282,"Block Group 2, Census Tract 1009.28, Chesterfield County, Virginia",45.7,57.55555555555556,2250,58839.0,25.0625,1.1246485473289598
818,1500000US510411009283,"Block Group 3, Census Tract 1009.28, Chesterfield County, Virginia",55.6,77.0004372540446,2287,86409.0,29.77310459324848,6.513409961685824
819,1500000US510411009291,"Block Group 1, Census Tract 1009.29, Chesterfield County, Virginia",42.0,55.172413793103445,899,,26.756756756756754,4.6
820,1500000US510411009292,"Block Group 2, Census Tract 1009.29, Chesterfield County, Virginia",44.2,82.62892594028693,2579,117676.0,31.98879551820728,0.9966777408637874
821,1500000US510411009293,"Block Group 3, Census Tract 1009.29, Chesterfield County, Virginia",41.0,83.67911479944675,1446,170481.0,39.361702127659576,2.380952380952381
822,1500000US510411009294,"Block Group 4, Census Tract 1009.29, Chesterfield County, Virginia",38.6,68.80146386093321,1093,75500.0,30.8300395256917,8.264462809917356
823,1500000US510411009301,"Block Group 1, Census Tract 1009.30, Chesterfield County, Virginia",33.2,84.8396501457726,1029,93365.0,31.944444444444443,7.575757575757576
824,1500000US510411009302,"Block Group 2, Census Tract 1009.30, Chesterfield County, Virginia",40.1,92.43697478991596,2737,153800.0,36.2953692115144,1.9834710743801653
825,1500000US510411009311,"Block Group 1, Census Tract 1009.31, Chesterfield County, Virginia",52.9,90.42056074766354,856,83875.0,37.589928057553955,1.6574585635359116
826,1500000US510411009312,"Block Group 2, Census Tract 1009.31, Chesterfield County, Virginia",43.7,92.59850905218318,1878,142750.0,35.92982456140351,2.241715399610136
827,1500000US510411009313,"Block Group 3, Census Tract 1009.31, Chesterfield County, Virginia",40.7,74.11720510894064,2662,100220.0,35.92964824120603,0.78064012490242
828,1500000US510411009321,"Block Group 1, Census Tract 1009.32, Chesterfield County, Virginia",35.7,73.85204081632652,1568,120565.0,35.17305893358279,0.0
829,1500000US510411009322,"Block Group 2, Census Tract 1009.32, Chesterfield County, Virginia",45.3,80.42848870874349,1727,123707.0,29.102167182662537,0.87890625
830,1500000US510411009331,"Block Group 1, Census Tract 1009.33, Chesterfield County, Virginia",35.9,61.742826780021254,941,65272.0,25.265957446808514,0.0
831,1500000US510411009332,"Block Group 2, Census Tract 1009.33, Chesterfield County, Virginia",31.6,69.82851018220794,1866,65601.0,22.110552763819097,5.05795574288725
832,1500000US510411009341,"Block Group 1, Census Tract 1009.34, Chesterfield County, Virginia",38.0,78.30815709969788,1655,69211.0,25.47008547008547,4.968944099378882
833,1500000US510411009342,"Block Group 2, Census Tract 1009.34, Chesterfield County, Virginia",33.4,66.92810457516339,2295,63606.0,23.87258410880458,8.319604612850082
834,1500000US510411009343,"Block Group 3, Census Tract 1009.34, Chesterfield County, Virginia",19.0,37.29433272394881,1094,54083.0,21.150278293135436,30.866425992779785
835,1500000US510411009344,"Block Group 4, Census Tract 1009.34, Chesterfield County, Virginia",46.9,69.10356832027851,1149,88409.0,12.879640044994375,0.0
836,1500000US510411009351,"Block Group 1, Census Tract 1009.35, Chesterfield County, Virginia",42.3,96.77248677248677,1890,143750.0,39.06851424172441,0.0
837,1500000US510411009352,"Block Group 2, Census Tract 1009.35, Chesterfield County, Virginia",47.0,97.32961339178956,2509,222039.0,43.80503144654088,0.6235385814497272
838,1500000US510411009361,"Block Group 1, Census Tract 1009.36, Chesterfield County, Virginia",39.2,95.2443857331572,1514,144375.0,38.61746361746361,2.6986506746626686
839,1500000US510411009362,"Block Group 2, Census Tract 1009.36, Chesterfield County, Virginia",47.7,94.97891912610196,2609,148967.0,39.23205342237062,3.800675675675676
840,1500000US510411009371,"Block Group 1, Census Tract 1009.37, Chesterfield County, Virginia",35.0,73.4126984126984,2520,92165.0,29.94047619047619,3.9095907147220528
841,1500000US510411009372,"Block Group 2, Census Tract 1009.37, Chesterfield County, Virginia",62.2,97.82439782439782,1287,108889.0,31.360424028268554,2.5167785234899327
842,1500000US510411009381,"Block Group 1, Census Tract 1009.38, Chesterfield County, Virginia",45.1,59.24674070497345,2071,128636.0,31.590257879656157,1.1754827875734677
843,1500000US510411009382,"Block Group 2, Census Tract 1009.38, Chesterfield County, Virginia",33.7,82.02046451193763,6157,197786.0,42.23124300111982,3.1029619181946404
844,1500000US510411010031,"Block Group 1, Census Tract 1010.03, Chesterfield County, Virginia",36.4,72.8619029988893,2701,160766.0,39.25207756232687,7.417582417582418
845,1500000US510411010032,"Block Group 2, Census Tract 1010.03, Chesterfield County, Virginia",34.2,73.19753417314394,3731,159044.0,34.33456561922366,4.953408533594899
846,1500000US510411010033,"Block Group 3, Census Tract 1010.03, Chesterfield County, Virginia",35.7,91.55129570465034,2817,155000.0,38.59756097560976,5.490196078431373
847,1500000US510411010034,"Block Group 4, Census Tract 1010.03, Chesterfield County, Virginia",36.8,91.37134052388289,1947,,25.582362728785355,0.0
848,1500000US510411010041,"Block Group 1, Census Tract 1010.04, Chesterfield County, Virginia",46.5,82.96362023070097,1127,112639.0,18.34975369458128,3.523489932885906
849,1500000US510411010042,"Block Group 2, Census Tract 1010.04, Chesterfield County, Virginia",39.3,80.74581430745815,1314,125417.0,27.67857142857143,2.9629629629629632
850,1500000US510411010043,"Block Group 3, Census Tract 1010.04, Chesterfield County, Virginia",47.5,75.32102728731942,2492,108750.0,21.768326804700617,2.8782894736842106
851,1500000US510411010071,"Block Group 1, Census Tract 1010.07, Chesterfield County, Virginia",37.9,74.46651949963208,1359,115509.0,39.806451612903224,0.0
852,1500000US510411010072,"Block Group 2, Census Tract 1010.07, Chesterfield County, Virginia",39.5,85.32388663967612,1976,85083.0,35.18939393939394,9.09970958373669
853,1500000US510411010073,"Block Group 3, Census Tract 1010.07, Chesterfield County, Virginia",55.7,78.1434337162372,3221,145000.0,30.97030531158511,4.9232398094229755
854,1500000US510411010081,"Block Group 1, Census Tract 1010.08, Chesterfield County, Virginia",37.0,73.15769377625048,2619,194444.0,45.438838977194195,0.0
855,1500000US510411010082,"Block Group 2, Census Tract 1010.08, Chesterfield County, Virginia",42.5,84.45092322643343,3087,125037.0,35.07575757575758,3.485254691689008
856,1500000US510411010091,"Block Group 1, Census Tract 1010.09, Chesterfield County, Virginia",33.6,61.15071283095723,1964,89152.0,29.563492063492063,6.86359687228497
857,1500000US510411010092,"Block Group 2, Census Tract 1010.09, Chesterfield County, Virginia",22.9,59.46941783345615,4071,183438.0,38.952051408798816,5.291576673866091
858,1500000US510411010093,"Block Group 3, Census Tract 1010.09, Chesterfield County, Virginia",31.0,64.89838098518773,2903,124393.0,26.35046113306983,15.917745620715918
859,1500000US510411010111,"Block Group 1, Census Tract 1010.11, Chesterfield County, Virginia",34.9,67.91569086651053,854,98750.0,23.4860883797054,7.228915662650602
860,1500000US510411010112,"Block Group 2, Census Tract 1010.11, Chesterfield County, Virginia",38.7,67.05607476635514,2140,119318.0,28.443579766536963,1.7456359102244388
861,1500000US510411010121,"Block Group 1, Census Tract 1010.12, Chesterfield County, Virginia",31.6,69.67993079584775,2312,110694.0,27.02312138728324,11.714890613973184
862,1500000US510411010122,"Block Group 2, Census Tract 1010.12, Chesterfield County, Virginia",32.6,90.33078880407125,1179,108030.0,24.90613266583229,0.0
863,1500000US510411010123,"Block Group 3, Census Tract 1010.12, Chesterfield County, Virginia",43.4,78.8659793814433,1940,72039.0,28.43472317156528,1.8916595012897677
864,1500000US510411010131,"Block Group 1, Census Tract 1010.13, Chesterfield County, Virginia",47.3,97.11964549483014,1354,136103.0,20.126705653021443,2.1739130434782608
865,1500000US510411010132,"Block Group 2, Census Tract 1010.13, Chesterfield County, Virginia",41.0,83.78707842340512,2461,122670.0,33.266799733865604,1.7826825127334467
866,1500000US510411010141,"Block Group 1, Census Tract 1010.14, Chesterfield County, Virginia",45.2,72.33651726671565,2722,113750.0,25.649663137632338,1.5703517587939697
867,1500000US510411010151,"Block Group 1, Census Tract 1010.15, Chesterfield County, Virginia",41.3,70.48832271762208,3297,124657.0,36.62579473206176,0.0
868,1500000US510411010152,"Block Group 2, Census Tract 1010.15, Chesterfield County, Virginia",40.8,81.47379346133887,1927,107841.0,32.22409435551811,3.59955005624297
869,1500000US510411010153,"Block Group 3, Census Tract 1010.15, Chesterfield County, Virginia",49.3,65.90370955011839,1267,114792.0,25.51124744376278,7.227138643067847
870,1500000US510430101011,"Block Group 1, Census Tract 101.01, Clarke County, Virginia",57.6,90.08620689655173,1856,112438.0,16.340694006309146,6.948228882833788
871,1500000US510430101012,"Block Group 2, Census Tract 101.01, Clarke County, Virginia",44.0,81.2200137080192,1459,82528.0,18.66801210898083,5.361930294906166
872,1500000US510430101013,"Block Group 3, Census Tract 101.01, Clarke County, Virginia",37.6,78.74321179208688,1289,58750.0,15.136054421768709,4.409448818897638
873,1500000US510430101021,"Block Group 1, Census Tract 101.02, Clarke County, Virginia",44.8,95.61837455830388,1415,145973.0,26.299045599151643,3.135498320268757
874,1500000US510430101022,"Block Group 2, Census Tract 101.02, Clarke County, Virginia",47.3,93.646408839779,1086,103101.0,23.365617433414045,9.75609756097561
875,1500000US510430101023,"Block Group 3, Census Tract 101.02, Clarke County, Virginia",46.4,96.26666666666667,1500,100536.0,27.268244575936883,2.823529411764706
876,1500000US510430102001,"Block Group 1, Census Tract 102, Clarke County, Virginia",48.2,87.55896226415094,1696,77107.0,22.781569965870307,1.7114914425427872
877,1500000US510430102002,"Block Group 2, Census Tract 102, Clarke County, Virginia",48.1,99.3212669683258,884,123281.0,32.99832495812395,0.0
878,1500000US510430102003,"Block Group 3, Census Tract 102, Clarke County, Virginia",51.4,67.6086956521739,460,,19.767441860465116,0.0
879,1500000US510430103001,"Block Group 1, Census Tract 103, Clarke County, Virginia",50.3,89.44844124700239,1668,62325.0,20.532168387609214,1.901565995525727
880,1500000US510430103002,"Block Group 2, Census Tract 103, Clarke County, Virginia",49.3,89.03043170559094,1413,81354.0,23.59894921190893,3.070175438596491
881,1500000US510450501001,"Block Group 1, Census Tract 501, Craig County, Virginia",51.6,99.07872696817421,1194,50259.0,16.973415132924334,0.1937984496124031
882,1500000US510450501002,"Block Group 2, Census Tract 501, Craig County, Virginia",47.9,100.0,2286,81510.0,16.81614349775785,1.0526315789473684
883,1500000US510450501003,"Block Group 3, Census Tract 501, Craig County, Virginia",53.2,100.0,820,35357.0,13.621262458471762,4.37956204379562
884,1500000US510450501004,"Block Group 4, Census Tract 501, Craig County, Virginia",44.2,71.00977198697068,614,83438.0,9.466666666666667,0.0
885,1500000US510479301011,"Block Group 1, Census Tract 9301.01, Culpeper County, Virginia",39.7,84.14634146341463,2296,96667.0,23.93846153846154,4.507257448433919
886,1500000US510479301012,"Block Group 2, Census Tract 9301.01, Culpeper County, Virginia",40.7,78.75968992248062,1935,75036.0,9.944367176634215,5.347593582887701
887,1500000US510479301031,"Block Group 1, Census Tract 9301.03, Culpeper County, Virginia",41.5,91.98884017536867,2509,125536.0,25.626822157434404,0.8658008658008658
888,1500000US510479301032,"Block Group 2, Census Tract 9301.03, Culpeper County, Virginia",35.6,74.43037974683544,1975,95962.0,18.167330677290835,2.56
889,1500000US510479301033,"Block Group 3, Census Tract 9301.03, Culpeper County, Virginia",48.2,100.0,624,,10.478359908883828,0.0
890,1500000US510479301041,"Block Group 1, Census Tract 9301.04, Culpeper County, Virginia",39.0,93.65910413030832,1719,124183.0,24.73170731707317,4.995287464655985
891,1500000US510479301042,"Block Group 2, Census Tract 9301.04, Culpeper County, Virginia",46.9,88.16234498308907,1774,163750.0,19.755520504731862,9.033613445378151
892,1500000US510479302021,"Block Group 1, Census Tract 9302.02, Culpeper County, Virginia",41.5,85.70906432748538,2736,85919.0,12.899005756148613,2.019446522064323
893,1500000US510479302022,"Block Group 2, Census Tract 9302.02, Culpeper County, Virginia",53.3,84.44313494401887,1697,102475.0,19.27710843373494,5.048335123523094
894,1500000US510479302023,"Block Group 3, Census Tract 9302.02, Culpeper County, Virginia",36.4,79.49167397020159,2282,96571.0,12.491373360938578,9.377901578458681
895,1500000US510479302031,"Block Group 1, Census Tract 9302.03, Culpeper County, Virginia",32.7,44.37328453796889,1093,65371.0,10.959885386819485,5.043227665706052
896,1500000US510479302032,"Block Group 2, Census Tract 9302.03, Culpeper County, Virginia",31.4,64.2014663691425,3137,99808.0,28.613396004700352,1.465457083042568
897,1500000US510479302033,"Block Group 3, Census Tract 9302.03, Culpeper County, Virginia",41.6,76.91556857003417,2049,109607.0,12.790697674418606,0.0
898,1500000US510479302041,"Block Group 1, Census Tract 9302.04, Culpeper County, Virginia",60.1,88.8507718696398,1749,106250.0,17.982770997846377,5.568181818181818
899,1500000US510479303001,"Block Group 1, Census Tract 9303, Culpeper County, Virginia",39.6,53.27225130890052,764,77583.0,14.480408858603067,16.95804195804196
900,1500000US510479303002,"Block Group 2, Census Tract 9303, Culpeper County, Virginia",33.4,51.23456790123457,1458,38750.0,10.479375696767,10.3988603988604
901,1500000US510479303003,"Block Group 3, Census Tract 9303, Culpeper County, Virginia",37.5,47.26134585289515,2556,117926.0,22.895957587806496,4.09711684370258
902,1500000US510479303004,"Block Group 4, Census Tract 9303, Culpeper County, Virginia",38.2,47.65018389865141,2447,87640.0,17.797655768044418,0.0
903,1500000US510479304001,"Block Group 1, Census Tract 9304, Culpeper County, Virginia",42.9,92.35772357723577,1230,75625.0,21.065989847715734,1.839464882943144
904,1500000US510479304002,"Block Group 2, Census Tract 9304, Culpeper County, Virginia",36.6,66.72771672771673,1638,72295.0,13.874570446735396,2.9106029106029108
905,1500000US510479304003,"Block Group 3, Census Tract 9304, Culpeper County, Virginia",37.9,75.51181102362204,2540,75701.0,13.370069605568446,8.050436469447138
906,1500000US510479305011,"Block Group 1, Census Tract 9305.01, Culpeper County, Virginia",42.7,56.01445534331441,1937,103875.0,8.443271767810026,0.0
907,1500000US510479305012,"Block Group 2, Census Tract 9305.01, Culpeper County, Virginia",40.3,60.7125662012518,2077,99722.0,25.247524752475247,6.610800744878957
908,1500000US510479305013,"Block Group 3, Census Tract 9305.01, Culpeper County, Virginia",41.0,68.20319849482597,2126,86115.0,15.865039483129936,3.0330882352941178
909,1500000US510479305021,"Block Group 1, Census Tract 9305.02, Culpeper County, Virginia",41.1,82.54545454545455,825,69044.0,19.704433497536947,3.9832285115303985
910,1500000US510479305022,"Block Group 2, Census Tract 9305.02, Culpeper County, Virginia",26.9,73.06859205776173,1385,61492.0,15.502793296089385,2.9484029484029484
911,1500000US510479305023,"Block Group 3, Census Tract 9305.02, Culpeper County, Virginia",33.6,61.68062373664453,3463,79453.0,18.54668356569497,2.08
912,1500000US510499301011,"Block Group 1, Census Tract 9301.01, Cumberland County, Virginia",61.9,79.09738717339667,421,39120.0,15.437158469945356,0.0
913,1500000US510499301012,"Block Group 2, Census Tract 9301.01, Cumberland County, Virginia",36.9,53.18850735809391,1427,37365.0,25.149700598802394,0.0
914,1500000US510499301013,"Block Group 3, Census Tract 9301.01, Cumberland County, Virginia",45.2,72.85714285714285,1260,77708.0,9.203980099502488,2.002503128911139
915,1500000US510499301021,"Block Group 1, Census Tract 9301.02, Cumberland County, Virginia",44.4,80.31968031968032,1001,89405.0,18.421052631578945,0.0
916,1500000US510499301022,"Block Group 2, Census Tract 9301.02, Cumberland County, Virginia",54.0,53.58519660755589,1297,59571.0,9.60591133004926,7.437070938215102
917,1500000US510499302001,"Block Group 1, Census Tract 9302, Cumberland County, Virginia",50.2,49.71870604781997,1422,67906.0,4.648956356736242,5.310880829015544
918,1500000US510499302002,"Block Group 2, Census Tract 9302, Cumberland County, Virginia",42.5,84.5213849287169,1473,61094.0,13.006597549481622,1.6476552598225602
919,1500000US510499302003,"Block Group 3, Census Tract 9302, Cumberland County, Virginia",30.6,50.51169590643275,1368,48911.0,22.151088348271447,1.3861386138613863
920,1500000US510510401001,"Block Group 1, Census Tract 401, Dickenson County, Virginia",39.7,98.44398340248964,964,21490.0,5.9541984732824424,14.790996784565916
921,1500000US510510401002,"Block Group 2, Census Tract 401, Dickenson County, Virginia",44.7,95.53502694380292,1299,35875.0,6.127703398558188,1.4925373134328357
922,1500000US510510401003,"Block Group 3, Census Tract 401, Dickenson County, Virginia",49.7,100.0,772,38333.0,10.821484992101107,0.0
923,1500000US510510401004,"Block Group 4, Census Tract 401, Dickenson County, Virginia",47.7,98.16681943171403,1091,46250.0,14.827995255041518,3.036876355748373
924,1500000US510510402001,"Block Group 1, Census Tract 402, Dickenson County, Virginia",45.7,100.0,851,23491.0,10.443037974683545,3.9215686274509802
925,1500000US510510402002,"Block Group 2, Census Tract 402, Dickenson County, Virginia",55.2,91.24365482233503,788,,7.588532883642496,2.1052631578947367
926,1500000US510510402003,"Block Group 3, Census Tract 402, Dickenson County, Virginia",39.8,93.55281207133059,729,46384.0,12.246963562753036,0.0
927,1500000US510510403001,"Block Group 1, Census Tract 403, Dickenson County, Virginia",43.1,98.6909090909091,1375,42237.0,13.65149833518313,3.009259259259259
928,1500000US510510403002,"Block Group 2, Census Tract 403, Dickenson County, Virginia",52.5,98.2635342185904,979,39316.0,8.974358974358974,7.32484076433121
929,1500000US510510403003,"Block Group 3, Census Tract 403, Dickenson County, Virginia",55.2,99.4413407821229,716,39391.0,19.71947194719472,1.5772870662460567
930,1500000US510510403004,"Block Group 4, Census Tract 403, Dickenson County, Virginia",56.1,100.0,562,13125.0,2.023121387283237,17.307692307692307
931,1500000US510510403005,"Block Group 5, Census Tract 403, Dickenson County, Virginia",35.8,100.0,692,42240.0,15.461847389558233,0.0
932,1500000US510510404001,"Block Group 1, Census Tract 404, Dickenson County, Virginia",36.3,98.1094527363184,1005,,5.547445255474453,4.744525547445255
933,1500000US510510404002,"Block Group 2, Census Tract 404, Dickenson County, Virginia",53.5,100.0,1109,29652.0,6.11764705882353,9.797297297297296
934,1500000US510510404003,"Block Group 3, Census Tract 404, Dickenson County, Virginia",54.3,100.0,418,43152.0,8.796296296296296,23.28767123287671
935,1500000US510510404004,"Block Group 4, Census Tract 404, Dickenson County, Virginia",35.6,97.46136865342163,906,32778.0,10.124333925399645,0.0
936,1500000US510538401011,"Block Group 1, Census Tract 8401.01, Dinwiddie County, Virginia",57.4,80.20713463751439,869,52250.0,2.488335925349922,0.0
937,1500000US510538401012,"Block Group 2, Census Tract 8401.01, Dinwiddie County, Virginia",51.3,85.40399652476107,1151,57125.0,16.54373024236038,0.0
938,1500000US510538401021,"Block Group 1, Census Tract 8401.02, Dinwiddie County, Virginia",37.2,65.5940594059406,1212,54417.0,20.192307692307693,13.572343149807939
939,1500000US510538401022,"Block Group 2, Census Tract 8401.02, Dinwiddie County, Virginia",26.2,41.78217821782178,1515,86250.0,4.487179487179487,14.67116357504216
940,1500000US510538401023,"Block Group 3, Census Tract 8401.02, Dinwiddie County, Virginia",56.5,81.45363408521304,798,110168.0,7.08029197080292,0.0
941,1500000US510538402001,"Block Group 1, Census Tract 8402, Dinwiddie County, Virginia",46.3,90.99740932642487,1544,85833.0,14.910714285714285,1.9801980198019802
942,1500000US510538402002,"Block Group 2, Census Tract 8402, Dinwiddie County, Virginia",46.8,88.14229249011858,1265,71547.0,9.33952528379773,3.7037037037037033
943,1500000US510538402003,"Block Group 3, Census Tract 8402, Dinwiddie County, Virginia",50.5,76.93222354340071,1682,66743.0,16.42080745341615,0.0
944,1500000US510538403001,"Block Group 1, Census Tract 8403, Dinwiddie County, Virginia",40.1,74.13793103448276,1566,75114.0,16.62611516626115,5.239179954441914
945,1500000US510538403002,"Block Group 2, Census Tract 8403, Dinwiddie County, Virginia",32.7,40.340909090909086,1584,52958.0,9.090909090909092,18.11023622047244
946,1500000US510538403003,"Block Group 3, Census Tract 8403, Dinwiddie County, Virginia",53.9,44.565217391304344,644,48750.0,13.695652173913043,12.5
947,1500000US510538403004,"Block Group 4, Census Tract 8403, Dinwiddie County, Virginia",37.3,45.0148493848112,2357,53003.0,7.381703470031546,8.833063209076176
948,1500000US510538404001,"Block Group 1, Census Tract 8404, Dinwiddie County, Virginia",43.2,71.80974477958236,862,55750.0,10.0,1.6129032258064515
949,1500000US510538405001,"Block Group 1, Census Tract 8405, Dinwiddie County, Virginia",33.9,59.136109384711,3218,64531.0,16.658150229943793,7.469135802469136
950,1500000US510538405002,"Block Group 2, Census Tract 8405, Dinwiddie County, Virginia",49.7,69.32038834951456,1030,57500.0,17.679900744416873,4.1871921182266005
951,1500000US510538406011,"Block Group 1, Census Tract 8406.01, Dinwiddie County, Virginia",46.1,52.491932592327,2789,110374.0,19.409866297833105,2.7124773960216997
952,1500000US510538406012,"Block Group 2, Census Tract 8406.01, Dinwiddie County, Virginia",51.4,83.98096748612213,1261,117805.0,15.37298387096774,2.28898426323319
953,1500000US510538406021,"Block Group 1, Census Tract 8406.02, Dinwiddie County, Virginia",44.2,75.44554455445545,1010,76000.0,16.64392905866303,0.0
954,1500000US510538406022,"Block Group 2, Census Tract 8406.02, Dinwiddie County, Virginia",31.4,49.97029114676174,1683,61290.0,20.10456273764259,6.608478802992519
955,1500000US510539801001,"Block Group 1, Census Tract 9801, Dinwiddie County, Virginia",,,0,,,
956,1500000US510579506001,"Block Group 1, Census Tract 9506, Essex County, Virginia",45.5,31.947069943289225,1058,60581.0,7.734806629834254,5.753968253968254
957,1500000US510579506002,"Block Group 2, Census Tract 9506, Essex County, Virginia",48.5,46.629901960784316,1632,56911.0,10.56210335448776,11.773472429210134
958,1500000US510579506003,"Block Group 3, Census Tract 9506, Essex County, Virginia",47.8,59.04471544715447,984,46042.0,4.940476190476191,10.383747178329571
959,1500000US510579507001,"Block Group 1, Census Tract 9507, Essex County, Virginia",45.8,28.24572514249525,1579,47788.0,11.145648312611012,7.84557907845579
960,1500000US510579507002,"Block Group 2, Census Tract 9507, Essex County, Virginia",53.3,77.82204515272244,753,42847.0,16.988727858293075,0.0
961,1500000US510579507003,"Block Group 3, Census Tract 9507, Essex County, Virginia",31.7,40.32395566922421,1173,36806.0,14.427157001414429,15.369261477045908
962,1500000US510579508001,"Block Group 1, Census Tract 9508, Essex County, Virginia",61.5,63.003663003663,819,89087.0,12.293853073463268,0.0
963,1500000US510579508002,"Block Group 2, Census Tract 9508, Essex County, Virginia",43.8,88.19691577698696,1686,76354.0,4.491017964071856,12.76595744680851
964,1500000US510579508003,"Block Group 3, Census Tract 9508, Essex County, Virginia",54.2,77.80149413020277,937,41167.0,14.424410540915394,5.803571428571429
965,1500000US510594151001,"Block Group 1, Census Tract 4151, Fairfax County, Virginia",47.0,92.0608108108108,1184,,44.338422391857506,4.330708661417323
966,1500000US510594151002,"Block Group 2, Census Tract 4151, Fairfax County, Virginia",39.9,74.49470644850818,1039,111500.0,17.889908256880734,8.113590263691684
967,1500000US510594151003,"Block Group 3, Census Tract 4151, Fairfax County, Virginia",33.3,90.86826347305389,1336,195357.0,40.909090909090914,0.0
968,1500000US510594152001,"Block Group 1, Census Tract 4152, Fairfax County, Virginia",48.4,90.68825910931174,741,99943.0,37.265917602996254,0.0
969,1500000US510594152002,"Block Group 2, Census Tract 4152, Fairfax County, Virginia",57.0,73.85826771653544,635,89167.0,30.320945945945947,7.505518763796909
970,1500000US510594152003,"Block Group 3, Census Tract 4152, Fairfax County, Virginia",47.4,73.42342342342343,888,84970.0,37.890625,1.669449081803005
971,1500000US510594152004,"Block Group 4, Census Tract 4152, Fairfax County, Virginia",40.6,100.0,611,211333.0,45.44444444444444,0.0
972,1500000US510594153001,"Block Group 1, Census Tract 4153, Fairfax County, Virginia",36.6,39.74208675263775,853,99542.0,25.443786982248522,3.47985347985348
973,1500000US510594153002,"Block Group 2, Census Tract 4153, Fairfax County, Virginia",50.6,64.98054474708171,1799,110493.0,30.514705882352942,4.1405269761606025
974,1500000US510594153003,"Block Group 3, Census Tract 4153, Fairfax County, Virginia",38.3,60.82036775106082,1414,69489.0,25.335720680393912,12.26215644820296
975,1500000US510594154011,"Block Group 1, Census Tract 4154.01, Fairfax County, Virginia",41.7,43.41906202723147,1322,159375.0,34.60350154479917,3.4120734908136483
976,1500000US510594154012,"Block Group 2, Census Tract 4154.01, Fairfax County, Virginia",25.4,39.31837073981712,4812,43722.0,13.867735470941883,4.81283422459893
977,1500000US510594154013,"Block Group 3, Census Tract 4154.01, Fairfax County, Virginia",44.3,99.08256880733946,327,,3.865979381443299,0.0
978,1500000US510594154021,"Block Group 1, Census Tract 4154.02, Fairfax County, Virginia",54.2,77.88944723618091,796,,41.65413533834587,1.9067796610169492
979,1500000US510594154022,"Block Group 2, Census Tract 4154.02, Fairfax County, Virginia",49.2,80.0,810,220694.0,40.472312703583064,0.0
980,1500000US510594154023,"Block Group 3, Census Tract 4154.02, Fairfax County, Virginia",38.5,41.579448144624166,1051,93542.0,28.532235939643346,1.6717325227963524
981,1500000US510594155001,"Block Group 1, Census Tract 4155, Fairfax County, Virginia",49.5,90.4642409033877,1594,164087.0,40.07936507936508,0.0
982,1500000US510594155002,"Block Group 2, Census Tract 4155, Fairfax County, Virginia",46.7,86.45833333333334,864,164667.0,39.15229885057471,3.7688442211055273
983,1500000US510594155003,"Block Group 3, Census Tract 4155, Fairfax County, Virginia",44.3,83.62021099389229,1801,170385.0,36.16600790513834,6.562847608453838
984,1500000US510594155004,"Block Group 4, Census Tract 4155, Fairfax County, Virginia",29.3,24.53333333333333,2250,60663.0,17.463706233988045,11.504424778761061
985,1500000US510594156001,"Block Group 1, Census Tract 4156, Fairfax County, Virginia",51.0,87.59791122715404,1532,,43.37455830388692,2.418379685610641
986,1500000US510594156002,"Block Group 2, Census Tract 4156, Fairfax County, Virginia",52.6,89.62655601659752,1205,174655.0,39.50542822677925,3.0560271646859083
987,1500000US510594157001,"Block Group 1, Census Tract 4157, Fairfax County, Virginia",41.3,88.93587033121916,1419,183750.0,43.2620320855615,2.735042735042735
988,1500000US510594157002,"Block Group 2, Census Tract 4157, Fairfax County, Virginia",37.6,94.17989417989418,2457,187219.0,45.597897503285154,0.5474452554744526
989,1500000US510594158001,"Block Group 1, Census Tract 4158, Fairfax County, Virginia",48.5,85.66978193146417,1605,160114.0,37.60683760683761,0.7033997655334115
990,1500000US510594158002,"Block Group 2, Census Tract 4158, Fairfax County, Virginia",42.5,89.6788990825688,1744,162639.0,37.383573243014396,1.8741633199464525
991,1500000US510594158003,"Block Group 3, Census Tract 4158, Fairfax County, Virginia",41.6,87.39445114595898,1658,248636.0,44.62055715658021,2.925531914893617
992,1500000US510594159001,"Block Group 1, Census Tract 4159, Fairfax County, Virginia",43.8,77.37306843267108,906,,42.161716171617165,0.0
993,1500000US510594159002,"Block Group 2, Census Tract 4159, Fairfax County, Virginia",48.2,67.1031746031746,2520,177917.0,34.59690336358783,3.017543859649123
